Unnamed: 0,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary,age_cat,capital-gain_cat,capital-loss_cat,hours-per-week_cat,workclass_cat,education_cat,marital-status_cat,occupation_cat,relationship_cat,race_cat,sex_cat,native-country_cat,salary_label
4144,52,private,114062,HS-grad,9,not-married,Craft-repair,Unmarried,White,Female,0,0,40,north_america,<=50K,5,0,0,2,1,11,2,2,4,4,0,2,0
4145,36,private,95654,Bachelors,13,married,Prof-specialty,Wife,White,Female,0,0,50,asia,>50K,3,0,0,3,1,9,0,9,5,4,0,0,1
4146,38,private,177305,HS-grad,9,married,Craft-repair,Husband,White,Male,0,0,45,north_america,<=50K,3,0,0,3,1,11,0,2,0,4,1,2,0
4148,63,self-employed,117681,Assoc-voc,11,married,Farming-fishing,Husband,White,Male,0,0,40,north_america,<=50K,7,0,0,2,2,8,0,4,0,4,1,2,0
4149,21,private,237651,Some-college,10,never-married,Other-service,Own-child,White,Male,0,0,35,north_america,<=50K,1,0,0,2,1,15,1,7,3,4,1,2,0
4150,33,sl-gov,150570,HS-grad,9,not-married,Adm-clerical,Not-in-family,White,Male,0,0,40,north_america,<=50K,3,0,0,2,3,11,2,0,1,4,1,2,0
4151,46,sl-gov,106705,Some-college,10,not-married,Prof-specialty,Unmarried,White,Female,1506,0,50,north_america,<=50K,4,1,0,3,3,15,2,9,4,4,0,2,0
4153,47,self-employed,175958,Bachelors,13,never-married,Sales,Not-in-family,White,Male,3325,0,60,north_america,<=50K,5,1,0,4,2,9,1,11,1,4,1,2,0
4154,33,private,144064,Doctorate,16,married,Prof-specialty,Husband,White,Male,0,0,55,north_america,>50K,3,0,0,3,1,10,0,9,0,4,1,2,1
4157,28,private,152951,HS-grad,9,not-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,north_america,<=50K,2,0,0,2,1,11,2,5,1,4,1,2,0
4158,46,private,190487,HS-grad,9,not-married,Priv-house-serv,Unmarried,White,Female,0,0,28,south_america,<=50K,4,0,0,2,1,11,2,8,4,4,0,4,0
4159,25,private,306666,Some-college,10,married,Sales,Husband,Black,Male,0,0,45,north_america,<=50K,2,0,0,3,1,15,0,11,0,2,1,2,0
4160,37,private,195148,HS-grad,9,married,Craft-repair,Own-child,White,Male,3137,0,40,north_america,<=50K,3,1,0,2,1,11,0,2,3,4,1,2,0
4161,31,self-employed,226624,9th,5,married,Craft-repair,Husband,White,Male,0,0,60,north_america,<=50K,2,0,0,4,2,6,0,2,0,4,1,2,0
4162,49,private,157569,HS-grad,9,married,Craft-repair,Husband,White,Male,0,0,40,north_america,<=50K,5,0,0,2,1,11,0,2,0,4,1,2,0
4163,22,sl-gov,22966,Some-college,10,married,Tech-support,Unmarried,White,Male,0,0,20,north_america,<=50K,1,0,0,1,3,15,0,12,4,4,1,2,0
4164,52,private,379682,Assoc-voc,11,married,Other-service,Wife,White,Female,0,0,20,north_america,>50K,5,0,0,1,1,8,0,7,5,4,0,2,1
4165,29,private,446559,Assoc-acdm,12,married,Exec-managerial,Wife,White,Female,0,0,50,north_america,<=50K,2,0,0,3,1,7,0,3,5,4,0,2,0
4166,18,private,41794,11th,7,never-married,Other-service,Own-child,White,Female,0,0,20,north_america,<=50K,1,0,0,1,1,1,1,7,3,4,0,2,0
4167,31,sl-gov,90409,Some-college,10,married,Exec-managerial,Husband,White,Male,0,0,35,north_america,<=50K,2,0,0,2,3,15,0,3,0,4,1,2,0
4168,23,private,125491,Some-college,10,never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,35,asia,<=50K,1,0,0,2,1,15,1,7,1,1,0,0,0
4170,54,self-employed,104748,10th,6,married,Sales,Husband,White,Male,0,0,65,north_america,<=50K,6,0,0,4,2,0,0,11,0,4,1,2,0
4171,50,sl-gov,169182,HS-grad,9,not-married,Other-service,Unmarried,White,Female,0,0,49,north_america,<=50K,5,0,0,3,3,11,2,7,4,4,0,2,0
4173,24,private,122272,Bachelors,13,never-married,Farming-fishing,Own-child,White,Female,0,0,40,north_america,<=50K,1,0,0,2,1,9,1,4,3,4,0,2,0
4175,49,self-employed,289707,HS-grad,9,not-married,Other-service,Not-in-family,White,Male,0,0,45,north_america,<=50K,5,0,0,3,2,11,2,7,1,4,1,2,0
4176,54,sl-gov,137691,HS-grad,9,married,Craft-repair,Husband,White,Male,0,0,40,north_america,>50K,6,0,0,2,3,11,0,2,0,4,1,2,1
4177,41,private,84610,Bachelors,13,married,Exec-managerial,Husband,White,Male,0,1902,60,north_america,>50K,4,0,2,4,1,9,0,3,0,4,1,2,1
4178,49,private,166789,HS-grad,9,married,Adm-clerical,Husband,White,Male,0,0,40,north_america,<=50K,5,0,0,2,1,11,0,0,0,4,1,2,0
4179,36,sl-gov,348728,Bachelors,13,never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,north_america,<=50K,3,0,0,2,3,9,1,9,1,4,0,2,0
4180,23,private,348092,HS-grad,9,never-married,Transport-moving,Own-child,Black,Male,0,0,40,north_america,<=50K,1,0,0,2,1,11,1,13,3,2,1,2,0
4181,63,private,154526,Some-college,10,not-married,Other-service,Not-in-family,White,Female,0,0,40,north_america,<=50K,7,0,0,2,1,15,2,7,1,4,0,2,0
4182,67,private,288371,HS-grad,9,married,Sales,Husband,White,Male,0,0,40,north_america,>50K,7,0,0,2,1,11,0,11,0,4,1,2,1
4183,23,private,182342,HS-grad,9,never-married,Craft-repair,Not-in-family,White,Male,0,0,40,north_america,<=50K,1,0,0,2,1,11,1,2,1,4,1,2,0
4184,22,private,244366,Bachelors,13,never-married,Prof-specialty,Own-child,White,Male,0,0,40,north_america,<=50K,1,0,0,2,1,9,1,9,3,4,1,2,0
4185,66,private,102423,Assoc-voc,11,married,Adm-clerical,Husband,White,Male,0,0,30,north_america,<=50K,7,0,0,2,1,8,0,0,0,4,1,2,0
4186,25,private,259688,11th,7,married,Craft-repair,Husband,White,Male,0,0,50,north_america,<=50K,2,0,0,3,1,1,0,2,0,4,1,2,0
4187,30,private,98733,Some-college,10,not-married,Machine-op-inspct,Unmarried,White,Female,0,0,20,north_america,<=50K,2,0,0,1,1,15,2,6,4,4,0,2,0
4188,35,private,174856,HS-grad,9,married,Transport-moving,Husband,White,Male,2885,0,40,north_america,<=50K,3,1,0,2,1,11,0,13,0,4,1,2,0
4189,67,self-employed,141797,7th-8th,4,married,Exec-managerial,Husband,White,Male,0,0,40,north_america,<=50K,7,0,0,2,2,5,0,3,0,4,1,2,0
4190,30,private,327202,12th,8,never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,north_america,<=50K,2,0,0,2,1,2,1,2,1,2,1,2,0
4191,26,private,76996,Some-college,10,never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,38,north_america,<=50K,2,0,0,2,1,15,1,6,1,2,0,2,0
4192,34,private,260560,HS-grad,9,married,Machine-op-inspct,Husband,White,Male,0,0,40,north_america,<=50K,3,0,0,2,1,11,0,6,0,4,1,2,0
4193,21,private,370990,Some-college,10,never-married,Sales,Own-child,White,Male,0,0,40,north_america,<=50K,1,0,0,2,1,15,1,11,3,4,1,2,0
4194,18,private,129010,12th,8,never-married,Craft-repair,Own-child,White,Male,0,0,10,north_america,<=50K,1,0,0,1,1,2,1,2,3,4,1,2,0
4195,21,private,452640,HS-grad,9,never-married,Craft-repair,Not-in-family,White,Male,0,0,40,north_america,<=50K,1,0,0,2,1,11,1,2,1,4,1,2,0
4196,76,self-employed,120796,9th,5,married,Prof-specialty,Husband,White,Male,0,0,40,north_america,<=50K,9,0,0,2,2,6,0,9,0,4,1,2,0
4198,26,private,229523,HS-grad,9,married,Machine-op-inspct,Wife,White,Female,0,0,56,north_america,<=50K,2,0,0,3,1,11,0,6,5,4,0,2,0
4199,18,private,127388,12th,8,never-married,Other-service,Not-in-family,White,Female,0,0,25,north_america,<=50K,1,0,0,2,1,2,1,7,1,4,0,2,0
4201,34,private,119422,Assoc-voc,11,married,Machine-op-inspct,Husband,White,Male,0,1672,50,north_america,<=50K,3,0,2,3,1,8,0,6,0,4,1,2,0
4202,59,private,193895,HS-grad,9,not-married,Exec-managerial,Not-in-family,White,Female,0,0,40,north_america,<=50K,6,0,0,2,1,11,2,3,1,4,0,2,0
4203,55,private,163083,Bachelors,13,not-married,Exec-managerial,Not-in-family,White,Male,14084,0,45,north_america,>50K,6,1,0,3,1,9,2,3,1,4,1,2,1
4204,33,self-employed,155343,Some-college,10,never-married,Farming-fishing,Not-in-family,White,Male,0,0,72,north_america,<=50K,3,0,0,4,2,15,1,4,1,4,1,2,0
4205,25,private,73895,HS-grad,9,never-married,Other-service,Own-child,White,Female,0,0,10,north_america,<=50K,2,0,0,1,1,11,1,7,3,4,0,2,0
4206,48,private,107682,HS-grad,9,not-married,Machine-op-inspct,Not-in-family,White,Female,0,0,10,north_america,<=50K,5,0,0,1,1,11,2,6,1,4,0,2,0
4207,64,private,321166,Bachelors,13,not-married,Sales,Not-in-family,White,Female,0,0,5,north_america,<=50K,7,0,0,1,1,9,2,11,1,4,0,2,0
4208,47,sl-gov,154940,Masters,14,never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,north_america,>50K,5,0,0,3,3,12,1,9,1,4,0,2,1
4209,26,private,103700,Some-college,10,never-married,Tech-support,Own-child,White,Female,0,0,40,north_america,<=50K,2,0,0,2,1,15,1,12,3,4,0,2,0
4210,36,private,63509,Assoc-acdm,12,married,Prof-specialty,Husband,White,Male,0,0,48,north_america,>50K,3,0,0,3,1,7,0,9,0,4,1,2,1
4211,21,private,243842,HS-grad,9,married,Farming-fishing,Husband,White,Male,0,0,40,north_america,<=50K,1,0,0,2,1,11,0,4,0,4,1,2,0
4213,30,private,58597,HS-grad,9,never-married,Machine-op-inspct,Own-child,White,Male,0,0,44,north_america,<=50K,2,0,0,3,1,11,1,6,3,4,1,2,0
4214,41,self-employed,190290,HS-grad,9,not-married,Craft-repair,Not-in-family,White,Male,0,0,40,north_america,<=50K,4,0,0,2,2,11,2,2,1,4,1,2,0
4216,34,private,62165,Some-college,10,never-married,Sales,Other-relative,Black,Male,0,0,30,north_america,<=50K,3,0,0,2,1,15,1,11,2,2,1,2,0
4218,24,private,280134,10th,6,never-married,Sales,Not-in-family,White,Male,0,0,49,north_america,<=50K,1,0,0,3,1,0,1,11,1,4,1,2,0
4219,26,private,118736,Bachelors,13,never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,north_america,<=50K,2,0,0,1,1,9,1,9,1,4,0,2,0
4220,25,private,171114,HS-grad,9,never-married,Adm-clerical,Not-in-family,White,Female,0,0,48,north_america,<=50K,2,0,0,3,1,11,1,0,1,4,0,2,0
4221,35,private,169638,Some-college,10,not-married,Sales,Unmarried,White,Female,0,0,36,north_america,<=50K,3,0,0,2,1,15,2,11,4,4,0,2,0
4222,41,private,125461,Some-college,10,not-married,Craft-repair,Not-in-family,White,Male,0,0,40,north_america,>50K,4,0,0,2,1,15,2,2,1,4,1,2,1
4223,33,private,145434,11th,7,never-married,Craft-repair,Own-child,White,Male,0,0,40,north_america,<=50K,3,0,0,2,1,1,1,2,3,4,1,2,0
4224,18,private,152182,Some-college,10,never-married,Other-service,Own-child,White,Female,0,0,25,north_america,<=50K,1,0,0,2,1,15,1,7,3,4,0,2,0
4225,27,self-employed,233724,HS-grad,9,not-married,Adm-clerical,Not-in-family,White,Male,0,0,38,north_america,<=50K,2,0,0,2,2,11,2,0,1,4,1,2,0
4226,32,private,153963,HS-grad,9,not-married,Other-service,Unmarried,White,Female,0,0,35,north_america,<=50K,3,0,0,2,1,11,2,7,4,4,0,2,0
4227,51,sl-gov,88120,HS-grad,9,never-married,Other-service,Not-in-family,Black,Male,0,0,40,north_america,<=50K,5,0,0,2,3,11,1,7,1,2,1,2,0
4228,38,private,96330,Assoc-voc,11,not-married,Adm-clerical,Unmarried,Black,Female,0,0,40,north_america,<=50K,3,0,0,2,1,8,2,0,4,2,0,2,0
4229,41,sl-gov,66118,Some-college,10,married,Transport-moving,Wife,White,Female,0,0,25,north_america,<=50K,4,0,0,2,3,15,0,13,5,4,0,2,0
4230,26,private,182178,Some-college,10,married,Craft-repair,Husband,White,Male,2829,0,40,north_america,<=50K,2,1,0,2,1,15,0,2,0,4,1,2,0
4231,38,self-employed,53628,Assoc-voc,11,not-married,Exec-managerial,Unmarried,White,Male,0,0,35,north_america,<=50K,3,0,0,2,2,8,2,3,4,4,1,2,0
4232,54,private,174865,9th,5,married,Exec-managerial,Husband,White,Male,0,0,45,north_america,>50K,6,0,0,3,1,6,0,3,0,4,1,2,1
4233,30,private,66194,Bachelors,13,never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,north_america,<=50K,2,0,0,4,1,9,1,9,1,4,0,2,0
4234,31,private,73796,Some-college,10,not-married,Exec-managerial,Unmarried,White,Female,0,0,30,north_america,<=50K,2,0,0,2,1,15,2,3,4,4,0,2,0
4235,26,sl-gov,28366,Bachelors,13,never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,north_america,<=50K,2,0,0,2,3,9,1,9,1,4,1,2,0
4236,75,self-employed,231741,Doctorate,16,married,Prof-specialty,Husband,White,Male,4931,0,3,north_america,<=50K,8,1,0,1,2,10,0,9,0,4,1,2,0
4237,29,private,237865,Masters,14,never-married,Transport-moving,Own-child,Black,Male,0,0,40,north_america,<=50K,2,0,0,2,1,12,1,13,3,2,1,2,0
4238,61,private,195453,HS-grad,9,married,Exec-managerial,Husband,White,Male,0,0,50,north_america,>50K,7,0,0,3,1,11,0,3,0,4,1,2,1
4239,24,private,116934,Some-college,10,not-married,Sales,Unmarried,White,Female,0,0,45,north_america,<=50K,1,0,0,3,1,15,2,11,4,4,0,2,0
4241,34,private,456399,Assoc-acdm,12,never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,north_america,<=50K,3,0,0,2,1,7,1,9,1,4,1,2,0
4242,42,private,263608,Some-college,10,not-married,Craft-repair,Own-child,White,Male,0,0,40,north_america,<=50K,4,0,0,2,1,15,2,2,3,4,1,2,0
4243,24,private,263498,11th,7,never-married,Craft-repair,Not-in-family,White,Male,0,0,40,north_america,<=50K,1,0,0,2,1,1,1,2,1,4,1,2,0
4245,27,federal-gov,469705,HS-grad,9,never-married,Craft-repair,Not-in-family,Black,Male,0,1980,40,north_america,<=50K,2,0,2,2,0,11,1,2,1,2,1,2,0
4246,39,sl-gov,113253,Bachelors,13,married,Prof-specialty,Wife,White,Female,0,0,50,north_america,>50K,4,0,0,3,3,9,0,9,5,4,0,2,1
4247,20,private,138768,HS-grad,9,never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,north_america,<=50K,1,0,0,2,1,11,1,5,3,4,1,2,0
4248,51,private,302146,11th,7,never-married,Other-service,Not-in-family,Black,Female,0,0,40,north_america,<=50K,5,0,0,2,1,1,1,7,1,2,0,2,0
4249,68,private,253866,Bachelors,13,married,Sales,Husband,White,Male,0,0,30,north_america,<=50K,7,0,0,2,1,9,0,11,0,4,1,2,0
4250,28,federal-gov,214858,HS-grad,9,never-married,Machine-op-inspct,Own-child,White,Male,0,0,48,north_america,<=50K,2,0,0,3,0,11,1,6,3,4,1,2,0
4251,43,private,243476,HS-grad,9,not-married,Tech-support,Not-in-family,White,Female,0,0,40,north_america,<=50K,4,0,0,2,1,11,2,12,1,4,0,2,0
4252,35,private,169104,Some-college,10,married,Craft-repair,Not-in-family,White,Male,0,0,40,north_america,<=50K,3,0,0,2,1,15,0,2,1,4,1,2,0
4253,44,private,103218,HS-grad,9,not-married,Adm-clerical,Unmarried,Black,Female,0,0,40,north_america,<=50K,4,0,0,2,1,11,2,0,4,2,0,2,0
4254,41,private,57233,Bachelors,13,never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,north_america,<=50K,4,0,0,2,1,9,1,5,1,4,1,2,0
4255,44,private,228320,HS-grad,9,married,Tech-support,Husband,White,Male,0,0,45,north_america,>50K,4,0,0,3,1,11,0,12,0,4,1,2,1
4256,20,private,217421,HS-grad,9,married,Adm-clerical,Other-relative,White,Female,0,0,40,north_america,<=50K,1,0,0,2,1,11,0,0,2,4,0,2,0
4257,46,private,185041,HS-grad,9,married,Craft-repair,Husband,White,Male,0,0,75,north_america,>50K,4,0,0,4,1,11,0,2,0,4,1,2,1
4258,27,self-employed,37302,Assoc-acdm,12,married,Transport-moving,Husband,White,Male,7688,0,70,north_america,>50K,2,1,0,4,2,7,0,13,0,4,1,2,1
4259,32,private,261059,Some-college,10,never-married,Other-service,Not-in-family,White,Male,0,0,50,north_america,<=50K,3,0,0,3,1,15,1,7,1,4,1,2,0
4260,46,private,59767,Some-college,10,not-married,Sales,Not-in-family,White,Male,0,0,50,north_america,<=50K,4,0,0,3,1,15,2,11,1,4,1,2,0
4261,26,private,333541,HS-grad,9,never-married,Other-service,Not-in-family,White,Male,0,0,24,north_america,<=50K,2,0,0,2,1,11,1,7,1,4,1,2,0
4262,20,private,133352,Some-college,10,never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,asia,<=50K,1,0,0,2,1,15,1,0,3,1,0,0,0
4263,36,private,99270,HS-grad,9,married,Farming-fishing,Wife,White,Female,0,0,40,north_america,<=50K,3,0,0,2,1,11,0,4,5,4,0,2,0
4264,49,private,204629,Bachelors,13,married,Exec-managerial,Husband,White,Male,0,0,40,north_america,>50K,5,0,0,2,1,9,0,3,0,4,1,2,1
4265,32,private,34104,HS-grad,9,married,Exec-managerial,Husband,White,Male,3103,0,55,north_america,>50K,3,1,0,3,1,11,0,3,0,4,1,2,1
4266,32,private,312667,Bachelors,13,married,Prof-specialty,Husband,White,Male,15024,0,50,north_america,>50K,3,1,0,3,1,9,0,9,0,4,1,2,1
4267,49,private,329603,Bachelors,13,married,Craft-repair,Husband,White,Male,0,1902,40,north_america,>50K,5,0,2,2,1,9,0,2,0,4,1,2,1
4268,36,private,281021,HS-grad,9,never-married,Transport-moving,Not-in-family,White,Male,0,0,45,north_america,<=50K,3,0,0,3,1,11,1,13,1,4,1,2,0
4269,22,private,275385,Some-college,10,never-married,Other-service,Other-relative,White,Male,0,0,25,north_america,<=50K,1,0,0,2,1,15,1,7,2,4,1,2,0
4270,52,federal-gov,129177,HS-grad,9,not-married,Adm-clerical,Not-in-family,White,Female,0,0,40,north_america,<=50K,5,0,0,2,0,11,2,0,1,4,0,2,0
4271,42,private,385591,HS-grad,9,married,Exec-managerial,Husband,White,Male,0,0,50,north_america,>50K,4,0,0,3,1,11,0,3,0,4,1,2,1
4273,72,private,38360,HS-grad,9,not-married,Other-service,Unmarried,White,Female,0,0,16,north_america,<=50K,8,0,0,1,1,11,2,7,4,4,0,2,0
4274,30,sl-gov,73796,Bachelors,13,not-married,Prof-specialty,Not-in-family,White,Female,0,0,40,north_america,<=50K,2,0,0,2,3,9,2,9,1,4,0,2,0
4275,44,private,67671,Some-college,10,married,Handlers-cleaners,Husband,White,Male,0,0,40,north_america,<=50K,4,0,0,2,1,15,0,5,0,4,1,2,0
4276,23,private,257621,Bachelors,13,never-married,Sales,Not-in-family,White,Female,0,0,45,north_america,<=50K,1,0,0,3,1,9,1,11,1,4,0,2,0
4277,22,private,180052,Some-college,10,never-married,Sales,Own-child,White,Male,0,0,20,north_america,<=50K,1,0,0,1,1,15,1,11,3,4,1,2,0
4278,59,private,656036,Bachelors,13,not-married,Adm-clerical,Unmarried,White,Male,0,0,60,north_america,<=50K,6,0,0,4,1,9,2,0,4,4,1,2,0
4279,46,private,215943,HS-grad,9,not-married,Prof-specialty,Unmarried,White,Female,0,0,40,north_america,<=50K,4,0,0,2,1,11,2,9,4,4,0,2,0
4280,30,private,488720,Assoc-voc,11,married,Handlers-cleaners,Husband,White,Male,0,0,40,north_america,<=50K,2,0,0,2,1,8,0,5,0,4,1,2,0
4281,64,federal-gov,199298,7th-8th,4,not-married,Other-service,Unmarried,White,Female,0,0,30,north_america,<=50K,7,0,0,2,0,5,2,7,4,4,0,2,0
4282,31,private,305692,Some-college,10,married,Sales,Wife,Black,Female,0,0,40,north_america,<=50K,2,0,0,2,1,15,0,11,5,2,0,2,0
4283,64,private,114994,HS-grad,9,married,Other-service,Husband,White,Male,0,0,20,north_america,<=50K,7,0,0,1,1,11,0,7,0,4,1,2,0
4284,45,private,88265,HS-grad,9,never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,north_america,<=50K,4,0,0,2,1,11,1,6,3,4,0,2,0
4285,59,private,168569,HS-grad,9,married,Machine-op-inspct,Husband,White,Male,0,1887,40,north_america,>50K,6,0,2,2,1,11,0,6,0,4,1,2,1
4286,32,private,175413,HS-grad,9,never-married,Adm-clerical,Other-relative,Black,Female,0,0,40,north_america,<=50K,3,0,0,2,1,11,1,0,2,2,0,2,0
4287,43,private,161226,Bachelors,13,married,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0,0,40,north_america,<=50K,4,0,0,2,1,9,0,6,0,0,1,2,0
4289,23,private,208598,Some-college,10,never-married,Sales,Not-in-family,White,Male,0,0,45,north_america,<=50K,1,0,0,3,1,15,1,11,1,4,1,2,0
4290,49,self-employed,200471,HS-grad,9,married,Craft-repair,Husband,White,Male,0,0,40,north_america,<=50K,5,0,0,2,2,11,0,2,0,4,1,2,0
4291,32,private,256609,12th,8,married,Machine-op-inspct,Husband,White,Male,0,0,40,north_america,<=50K,3,0,0,2,1,2,0,6,0,4,1,2,0
4292,49,private,176684,Assoc-voc,11,never-married,Exec-managerial,Unmarried,White,Female,0,0,40,north_america,<=50K,5,0,0,2,1,8,1,3,4,4,0,2,0
4293,33,private,206512,Some-college,10,not-married,Prof-specialty,Not-in-family,White,Male,0,0,40,north_america,<=50K,3,0,0,2,1,15,2,9,1,4,1,2,0
4294,28,private,212640,Prof-school,15,never-married,Prof-specialty,Not-in-family,White,Female,0,0,85,north_america,<=50K,2,0,0,5,1,14,1,9,1,4,0,2,0
4295,47,private,148724,HS-grad,9,married,Sales,Husband,Black,Male,0,0,40,north_america,<=50K,5,0,0,2,1,11,0,11,0,2,1,2,0
4296,41,private,266510,HS-grad,9,never-married,Other-service,Own-child,White,Male,0,0,40,north_america,<=50K,4,0,0,2,1,11,1,7,3,4,1,2,0
4297,34,sl-gov,240252,Masters,14,married,Exec-managerial,Husband,White,Male,0,0,40,north_america,>50K,3,0,0,2,3,12,0,3,0,4,1,2,1
4298,25,private,358975,HS-grad,9,never-married,Other-service,Not-in-family,White,Female,0,0,35,north_america,<=50K,2,0,0,2,1,11,1,7,1,4,0,2,0
4300,21,private,434710,Some-college,10,never-married,Sales,Not-in-family,White,Female,0,0,15,north_america,<=50K,1,0,0,1,1,15,1,11,1,4,0,2,0
4302,46,private,241844,9th,5,married,Other-service,Husband,White,Male,0,0,40,north_america,<=50K,4,0,0,2,1,6,0,7,0,4,1,2,0
4303,37,private,191342,1st-4th,2,married,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,asia,<=50K,3,0,0,2,1,3,0,2,0,1,1,0,0
4304,41,private,221947,Some-college,10,married,Craft-repair,Husband,White,Male,0,0,56,north_america,>50K,4,0,0,3,1,15,0,2,0,4,1,2,1
4305,44,private,111483,HS-grad,9,never-married,Adm-clerical,Own-child,White,Male,0,1504,50,north_america,<=50K,4,0,2,3,1,11,1,0,3,4,1,2,0
4306,30,private,65278,HS-grad,9,married,Tech-support,Husband,White,Male,0,0,40,north_america,>50K,2,0,0,2,1,11,0,12,0,4,1,2,1
4307,54,private,133403,Some-college,10,married,Machine-op-inspct,Husband,White,Male,0,0,40,north_america,<=50K,6,0,0,2,1,15,0,6,0,4,1,2,0
4308,35,self-employed,166416,HS-grad,9,married,Farming-fishing,Husband,White,Male,0,0,99,north_america,<=50K,3,0,0,5,2,11,0,4,0,4,1,2,0
4310,21,private,221480,Some-college,10,never-married,Tech-support,Own-child,White,Female,0,0,25,south_america,<=50K,1,0,0,2,1,15,1,12,3,4,0,4,0
4311,35,self-employed,189878,Masters,14,married,Sales,Husband,White,Male,0,0,40,north_america,>50K,3,0,0,2,2,12,0,11,0,4,1,2,1
4312,35,private,278403,Prof-school,15,married,Prof-specialty,Husband,White,Male,0,0,80,north_america,>50K,3,0,0,5,1,14,0,9,0,4,1,2,1
4313,19,private,184710,Some-college,10,never-married,Craft-repair,Own-child,White,Male,0,0,20,north_america,<=50K,1,0,0,1,1,15,1,2,3,4,1,2,0
4314,48,private,177775,HS-grad,9,not-married,Exec-managerial,Not-in-family,White,Female,0,0,40,north_america,<=50K,5,0,0,2,1,11,2,3,1,4,0,2,0
4316,65,self-employed,225473,Some-college,10,not-married,Craft-repair,Not-in-family,White,Female,0,0,35,north_america,<=50K,7,0,0,2,2,15,2,2,1,4,0,2,0
4317,40,private,289403,Bachelors,13,not-married,Adm-clerical,Unmarried,Black,Male,0,0,35,north_america,<=50K,4,0,0,2,1,9,2,0,4,2,1,2,0
4318,26,private,269060,HS-grad,9,never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,north_america,<=50K,2,0,0,2,1,11,1,0,1,4,0,2,0
4319,45,private,449354,Some-college,10,married,Exec-managerial,Husband,White,Male,0,0,40,north_america,<=50K,4,0,0,2,1,15,0,3,0,4,1,2,0
4320,26,private,214413,Some-college,10,never-married,Craft-repair,Own-child,White,Male,0,0,40,north_america,<=50K,2,0,0,2,1,15,1,2,3,4,1,2,0
